 
           2   1.81051751E-03   559.287537    
           3   2.00883485E-03   227.090775    
           4   1.77810364E-03   167.797455    
           5   1.40668452E-03   192.096390    
           6   1.25217286E-03   179.603394    
           7   1.30287383E-03   125.741989    
           8   1.32613303E-03   65.1358795    
           9   1.26542104E-03   79.8898239    
          10   1.20502850E-03   111.638809    
          11   1.15621847E-03   120.187431    
          12   1.12890068E-03   109.857254    
          13   1.10268639E-03   92.5708008    
          14   1.04846770E-03   83.3465042    
          15   9.73365561E-04   91.0717010    
          16   9.15672106E-04   98.7186356    
          17   8.97829945E-04   101.113304    
          18   9.24608030E-04   98.5874405    
          19   9.63087601E-04   93.4747467    
          20   1.00073789E-03   87.6630325    
          21   1.03413290E-03   82.8695450    
          22   1.06188445E-03   80.4109726    
          23   1.08285295E-03   78.8817902    
          24   1.09725108E-03   78.4984283    
          25   1.10677246E-03   78.9795685    
          26   1.10884150E-03   80.8055878    
          27   1.10511191E-03   82.7718048    
          28   1.09432521E-03   84.5606918    
          29   1.07712438E-03   86.5878525    
          30   1.05195830E-03   88.8043137    
          31   1.02137111E-03   90.9331665    
          32   9.90337692E-04   92.9158020    
          33   9.61185258E-04   94.4922714    
          34   9.37743578E-04   95.4928513    
          35   9.34720039E-04   95.7890091    
          36   9.51151422E-04   95.3832550    
          37   9.73305956E-04   94.3163300    
          38   9.97661380E-04   92.6291351    
          39   1.02005515E-03   90.4078674    
          40   1.03901594E-03   88.3201981    
          41   1.05314713E-03   86.8596497    
          42   1.06126163E-03   85.5621643    
          43   1.06220308E-03   84.3112793    
          44   1.05576601E-03   83.7895279    
          45   1.04169978E-03   84.2447433    
          46   1.02137635E-03   85.2515030    
          47   9.94908158E-04   86.3973236    
          48   9.62215126E-04   87.5335922    
          49   9.25526896E-04   88.5185242    
          50   8.89133313E-04   89.2487640    
          51   8.57449486E-04   89.6375809    
          52   8.34134815E-04   89.6166458    
          53   8.33022466E-04   89.1570969    
          54   8.40523513E-04   88.2228622    
          55   8.50898796E-04   86.8182373    
          56   8.61696550E-04   84.9583130    
          57   8.71405995E-04   82.6497879    
          58   8.79851985E-04   80.3353043    
          59   8.86441616E-04   78.4392929    
          60   8.91857140E-04   76.6470566    
          61   8.95849080E-04   74.8673248    
          62   8.95216072E-04   73.6590576    
          63   8.89408984E-04   73.2432480    
          64   8.79144412E-04   73.1162186    
          65   8.64064554E-04   73.0573349    
          66   8.44089198E-04   72.9921722    
          67   8.19979759E-04   72.8803024    
          68   7.94536667E-04   72.6987915    
          69   7.71734281E-04   72.5035934    
          70   7.58304202E-04   72.6221771    
          71   7.57666014E-04   73.0404739    
          72   7.58865906E-04   73.2332535    
          73   7.58373062E-04   73.1408310    
          74   7.55476009E-04   72.7250214    
          75   7.49130384E-04   71.9612579    
          76   7.39347539E-04   71.2210388    
          77   7.26161816E-04   70.5930786    
          78   7.10041902E-04   69.8649139    
          79   6.92075060E-04   69.0234985    
          80   6.73836214E-04   69.0779190    
          81   6.58340694E-04   69.2976837    
          82   6.52828719E-04   69.3410873    
          83   6.58483070E-04   69.2035217    
          84   6.61335886E-04   68.8608856    
          85   6.60914986E-04   68.2901688    
          86   6.59362995E-04   67.3627853    
          87   6.58969628E-04   66.1206436    
          88   6.67499495E-04   64.5825729    
          89   6.78821118E-04   63.0654030    
          90   6.88487838E-04   62.9105225    
          91   6.94746734E-04   62.6034317    
          92   6.96564792E-04   62.0154228    
          93   6.93598064E-04   61.2667427    
          94   6.85940438E-04   61.4920006    
          95   6.74390758E-04   61.9295425    
          96   6.60301652E-04   62.4861107    
          97   6.46009517E-04   63.2098618    
          98   6.32215117E-04   64.1569519    
          99   6.18790393E-04   64.9334335    
         100   6.06045767E-04   65.4049149    
         101   5.92451543E-04   65.5302048    
         102   5.85274829E-04   65.3268814    
         103   5.83799789E-04   64.7983017    
         104   5.86690381E-04   64.0005341    
         105   5.97632315E-04   63.0226173    
         106   6.09472394E-04   61.9590607    
         107   6.19203493E-04   60.8813972    
         108   6.26202731E-04   59.7934875    
         109   6.29785762E-04   58.7203674    
         110   6.30192750E-04   57.7470398    
         111   6.27005473E-04   57.1591454    
         112   6.21052983E-04   57.2595100    
         113   6.13120035E-04   57.7470322    
         114   6.03378052E-04   58.3146248    
         115   5.92303812E-04   58.8523064    
         116   5.80588356E-04   59.2741470    
         117   5.68547519E-04   59.5335274    
         118   5.56773797E-04   59.6133194    
         119   5.47576463E-04   59.4966125    
         120   5.43434406E-04   59.2019577    
         121   5.41810587E-04   58.7664185    
         122   5.41871879E-04   58.2583809    
         123   5.44649956E-04   57.7166786    
         124   5.49084274E-04   57.1771622    
         125   5.53659862E-04   56.6603699    
         126   5.57047431E-04   56.1770554    
         127   5.58626198E-04   55.7801781    
         128   5.57723804E-04   55.5484085    
         129   5.54340251E-04   55.6574287    
         130   5.48866577E-04   55.9614182    
         131   5.41401736E-04   56.3042450    
         132   5.32607315E-04   56.6030960    
         133   5.22946706E-04   56.7867165    
         134   5.12542611E-04   56.8255005    
         135   5.02387353E-04   56.6881866    
         136   4.93466039E-04   56.3752060    
         137   4.87743499E-04   55.9536552    
         138   4.86355886E-04   55.5257607    
         139   4.87916841E-04   55.0272408    
         140   4.91862767E-04   54.4418335    
         141   4.96831490E-04   53.7871094    
         142   5.01677801E-04   53.0881119    
         143   5.05903794E-04   52.3859177    
         144   5.09241479E-04   51.7379532    
         145   5.11046092E-04   51.2086334    
         146   5.11297199E-04   50.8996658    
